Customer_ID,Year,Customer_Satisfaction_Score,Net_Promoter_Score,Customer_Feedback_Volume,Service_Interaction_Quality,Response_Time_Minutes,Resolution_Time_Minutes,Repeat_Purchase_Rate,Customer_Loyalty_Metric,Customer_Age,Customer_Gender,Customer_Income,Customer_Region,Issue_Category
1881,2018,3,6,8,4,46,109,37,1,48,Other,80000,Midwest,Technical
1882,2013,5,-27,7,3,27,335,39,7,79,Other,40000,Midwest,Service
1883,2019,10,-28,3,3,10,87,58,3,48,Other,70000,North,Service
1884,2007,5,-49,1,4,20,559,69,7,74,Female,70000,West,Service
1885,2006,6,6,6,5,6,237,94,9,26,Female,80000,East,Billing
1886,2006,9,29,8,3,28,540,50,3,73,Other,90000,West,Service
1887,2007,8,-45,6,4,21,164,53,3,18,Other,50000,North,Technical
1888,2022,8,-41,5,5,31,551,89,2,38,Female,60000,East,Service
1889,2018,1,-78,5,4,5,112,55,10,39,Other,30000,Midwest,Service
1890,2022,9,2,2,3,10,73,63,1,71,Male,60000,Midwest,Billing
1891,2014,6,-61,1,2,9,512,63,9,21,Male,60000,Midwest,Service
1892,2006,9,-37,1,1,49,522,85,5,18,Other,80000,South,Service
1893,2005,3,-16,4,3,59,528,65,5,68,Male,90000,West,Billing
1894,2008,3,50,6,3,54,47,65,8,27,Other,60000,North,Service
1895,2018,6,56,9,5,31,322,63,5,32,Female,40000,East,Service
1896,2005,9,78,1,3,31,177,30,9,69,Other,70000,Midwest,Technical
1897,2018,7,96,1,1,43,501,98,5,53,Female,60000,Midwest,Billing
1898,2020,3,-12,5,3,51,201,66,2,46,Male,90000,Midwest,Billing
1899,2018,3,-70,5,5,7,592,42,5,69,Female,60000,Midwest,Technical
1900,2007,2,77,5,3,52,560,72,9,63,Male,80000,South,Billing
1901,2007,9,-81,6,4,5,149,66,3,22,Other,70000,North,Service
1902,2013,3,82,5,3,31,95,54,10,46,Female,60000,West,Service
1903,2010,5,29,3,3,52,170,50,4,64,Female,60000,North,Billing
1904,2017,9,52,9,3,28,475,70,10,64,Male,60000,Midwest,Billing
1905,2006,8,-88,1,1,48,535,71,5,44,Male,70000,Midwest,Service
1906,2012,5,21,4,1,23,218,71,6,42,Female,90000,East,Service
1907,2006,3,2,9,1,12,187,31,7,33,Female,60000,South,Billing
1908,2008,5,5,8,1,59,275,97,7,33,Male,60000,Midwest,Billing
1909,2013,5,18,9,3,48,62,37,4,53,Other,50000,East,Billing
1910,2008,6,-31,1,2,51,390,90,6,42,Male,60000,Midwest,Technical
1911,2017,5,94,9,5,6,359,43,5,58,Male,40000,Midwest,Billing
1912,2013,9,85,5,3,34,541,50,3,48,Female,40000,South,Billing
1913,2017,8,-2,9,3,34,100,53,5,22,Other,40000,North,Service
1914,2018,4,-19,1,4,53,342,79,7,58,Female,60000,East,Service
1915,2022,4,-26,1,1,43,108,74,4,37,Female,80000,South,Technical
1916,2010,9,17,9,4,49,198,93,10,22,Female,40000,South,Service
1917,2013,1,-17,6,4,36,209,93,3,53,Female,50000,North,Billing
1918,2006,2,91,4,3,5,289,63,7,46,Male,80000,Midwest,Billing
1919,2009,2,-32,7,1,31,515,63,10,65,Male,70000,Midwest,Service
1920,2006,6,-42,5,3,17,34,86,9,51,Male,50000,West,Service
1921,2014,4,87,7,3,15,326,82,10,48,Female,90000,West,Service
1922,2006,10,25,8,1,14,322,62,3,65,Other,60000,Midwest,Service
1923,2015,3,10,8,2,52,146,81,10,35,Male,80000,Midwest,Technical
1924,2022,3,-39,1,3,30,386,47,9,19,Female,70000,Midwest,Service
1925,2019,3,6,8,5,59,468,64,8,33,Male,70000,South,Service
1926,2013,6,27,6,1,24,360,41,3,46,Female,40000,Midwest,Service
1927,2013,8,4,4,4,21,554,80,8,50,Other,40000,West,Billing
1928,2007,7,-33,8,4,21,217,39,5,33,Female,60000,South,Technical
1929,2013,4,-86,5,5,8,310,81,6,52,Other,30000,East,Billing
1930,2018,4,82,4,5,9,540,63,10,64,Male,50000,Midwest,Technical
1931,2011,10,-66,6,4,27,495,96,2,79,Other,60000,West,Service
1932,2020,2,82,7,1,50,144,63,8,60,Female,60000,West,Billing
1933,2020,1,-87,4,3,56,265,37,9,59,Male,50000,Midwest,Service
1934,2013,9,76,4,5,14,367,58,7,34,Male,60000,North,Service
1935,2008,2,1,7,5,50,551,51,8,21,Female,80000,North,Technical
1936,2008,8,-1,6,5,32,228,99,7,66,Other,90000,Midwest,Service
1937,2011,9,-94,8,2,37,79,63,10,21,Female,50000,Midwest,Billing
1938,2012,4,-71,1,1,47,171,72,4,68,Other,70000,Midwest,Technical
1939,2013,8,6,7,1,30,557,78,1,42,Other,90000,Midwest,Technical
1940,2009,9,43,7,1,59,543,63,3,50,Male,60000,Midwest,Billing
1941,2013,10,10,7,1,54,59,60,7,31,Other,30000,Midwest,Service
1942,2008,10,78,7,3,52,111,63,7,41,Male,60000,North,Service
1943,2010,5,-29,8,4,33,60,63,3,28,Female,80000,South,Service
1944,2011,5,-21,9,5,31,362,67,1,42,Female,40000,Midwest,Service
1945,2022,10,-18,9,4,22,206,86,10,48,Male,30000,South,Service
1946,2009,4,-59,2,2,44,322,33,5,24,Female,60000,South,Technical
1947,2007,1,-84,7,3,14,576,31,6,66,Other,60000,East,Technical
1948,2011,3,90,7,5,46,564,41,7,53,Male,40000,North,Billing
1949,2018,5,72,4,2,9,135,64,1,48,Female,30000,South,Service
1950,2011,3,-94,9,4,14,322,99,1,66,Male,80000,Midwest,Service
1951,2009,7,6,8,3,31,322,50,4,53,Female,60000,North,Service
1952,2009,9,-91,1,2,25,256,90,5,48,Male,80000,Midwest,Billing
1953,2006,6,-67,2,3,28,400,63,8,36,Other,60000,Midwest,Service
1954,2010,10,-65,2,2,42,129,63,10,35,Male,60000,North,Technical
1955,2019,1,52,8,4,7,474,44,5,66,Other,80000,South,Service
1956,2014,7,-95,1,3,44,497,100,5,23,Other,40000,Midwest,Billing
1957,2011,3,51,4,2,35,84,44,4,45,Male,60000,Midwest,Technical
1958,2013,5,45,5,3,45,224,35,5,24,Other,50000,West,Technical
1959,2013,10,33,9,5,31,322,97,3,55,Male,50000,Midwest,Service
1960,2017,4,-72,7,3,6,453,51,7,74,Female,60000,South,Service
1961,2022,10,25,8,4,6,344,61,1,48,Female,80000,North,Billing
1962,2017,5,52,5,5,43,157,51,9,58,Other,60000,South,Billing
1963,2022,5,82,7,4,31,61,56,5,67,Female,30000,West,Service
1964,2009,5,-20,5,5,46,122,63,2,51,Male,30000,North,Billing
1965,2017,5,73,5,5,48,548,73,2,42,Other,40000,Midwest,Technical
1966,2008,5,51,6,5,38,287,63,8,34,Male,90000,South,Technical
1967,2021,6,-26,5,2,46,249,63,1,70,Other,30000,South,Billing
1968,2013,8,-75,9,3,24,135,44,7,50,Other,60000,Midwest,Billing
1969,2021,8,26,3,2,37,322,91,9,40,Female,60000,Midwest,Service
1970,2015,9,14,3,5,8,445,74,3,26,Other,60000,Midwest,Service
1971,2008,8,25,5,3,49,586,87,7,23,Female,30000,West,Service
1972,2006,2,6,7,3,48,338,48,6,79,Female,30000,Midwest,Service
1973,2020,10,30,6,3,15,395,45,7,19,Female,60000,East,Service
1974,2022,1,6,3,3,46,550,37,7,55,Other,70000,West,Service
1975,2012,10,65,7,3,51,488,62,10,26,Female,30000,Midwest,Technical
1976,2007,2,88,5,2,9,322,47,1,20,Other,60000,West,Billing
1977,2013,2,-23,7,3,29,360,63,3,33,Female,60000,Midwest,Service
1978,2010,3,78,2,5,53,322,72,10,42,Other,30000,Midwest,Technical
1979,2014,10,-11,6,1,41,536,79,1,48,Female,40000,Midwest,Service
1980,2014,7,75,8,1,38,448,32,5,64,Female,70000,Midwest,Billing
1981,2017,2,-80,1,1,13,151,88,3,46,Female,30000,South,Billing
1982,2021,1,-47,4,3,10,264,57,1,61,Female,90000,Midwest,Service
1983,2013,6,83,1,1,22,360,75,5,48,Other,70000,South,Service
1984,2021,9,2,1,2,18,572,63,10,57,Female,60000,Midwest,Service
1985,2013,3,-42,5,5,23,377,99,5,43,Other,60000,Midwest,Billing
1986,2013,6,-29,7,5,18,441,76,3,55,Male,60000,East,Billing
1987,2005,5,78,1,5,44,322,63,6,52,Female,60000,West,Technical
1988,2006,1,-81,2,3,21,182,36,9,40,Female,60000,Midwest,Technical
1989,2020,5,11,4,3,39,241,60,6,21,Male,60000,North,Service
1990,2005,10,-42,1,3,31,121,80,2,76,Other,80000,Midwest,Technical
1991,2014,4,-30,3,4,46,360,58,2,59,Other,50000,East,Billing
1992,2022,7,36,8,2,21,496,44,8,31,Other,50000,North,Service
1993,2012,6,8,8,5,47,583,54,8,70,Female,60000,North,Service
1994,2015,10,28,8,5,12,257,90,6,73,Female,80000,West,Service
1995,2006,7,56,6,3,31,223,70,10,64,Female,60000,South,Service
1996,2012,5,90,6,5,31,559,98,7,56,Female,70000,South,Technical
1997,2012,4,99,5,5,57,322,33,1,24,Female,60000,Midwest,Service
1998,2021,7,-45,9,3,40,418,86,9,25,Other,40000,Midwest,Service
1999,2013,5,95,4,5,11,305,63,5,59,Male,30000,North,Billing
2000,2021,6,-66,7,4,50,479,32,9,68,Other,60000,Midwest,Technical
